video_id,comment_id,author,comment_text,like_count,published_at,updated_at,reply_count
3cYi5t9UvzY,Ugwi-SXZ0dkcMuuuGN94AaABAg,@cauly9070,Ân cồng kềnh vãi 30s ăn bombo thì chịu,2,2022-11-17T06:26:44Z,2022-11-17T06:48:24Z,1
3cYi5t9UvzY,UgxDgf0bsI16j4YR0494AaABAg,@frankythanhlich9014,Có cả tổng thống vs hặc cào bạch kim😂😂😂,0,2022-11-17T06:26:04Z,2022-11-17T06:26:04Z,0
3cYi5t9UvzY,UgzijbN4aDciRUinwwt4AaABAg,@laychivan9755,Tập 2 đi chợ nổi đi a ơi,0,2022-11-17T06:25:50Z,2022-11-17T06:25:50Z,0
3cYi5t9UvzY,UgyThGJpLYGqH3F6AN54AaABAg,@08maithanho58,anh ân làm khó võ sư lộc quá,1,2022-11-17T06:25:41Z,2022-11-17T06:25:41Z,0
3cYi5t9UvzY,UgykC4ROQLbhYnntweB4AaABAg,@Pandalienquan,Ai fan tổng thống veres giơ tay,0,2022-11-17T06:25:40Z,2022-11-17T06:25:40Z,0
3cYi5t9UvzY,Ugz9rZM127lrUvLacIV4AaABAg,@minhmai1063,Anh võ sư ăn phở rồi nếu anh chưa ăn phở dễ gì thua,1,2022-11-17T06:25:38Z,2022-11-17T06:25:38Z,1
3cYi5t9UvzY,Ugydhxq8scHeid0wIHB4AaABAg,@Ledung9yz,Ân không biết làm cái gì mà đấu giá 🐮 quá,2,2022-11-17T06:24:32Z,2022-11-17T06:24:32Z,0
3cYi5t9UvzY,UgzGv3bAQmev9y1u7f54AaABAg,@stickyy23704,Võ Sư Lộc chiến thắng trong lòng người hâm mộ,2,2022-11-17T06:24:23Z,2022-11-17T06:24:23Z,0
3cYi5t9UvzY,Ugyo2niS728zZ0qbz2d4AaABAg,@akarui_37,Video này tốn bao nhiêu củ =)),0,2022-11-17T06:24:20Z,2022-11-17T06:24:20Z,0
3cYi5t9UvzY,UgylUspHBOSHFPNY90h4AaABAg,@nhiha1715,Giỡn chớ nhìn thằng tài tỏi hắn khó chịu dã man ! Với m ở quảng nam chớ không phải đà nẵng nghe đừng nhận bừa nghe mệt lắm,1,2022-11-17T06:24:13Z,2022-11-17T06:24:13Z,0
3cYi5t9UvzY,UgzsKS04ULaYQpXIqDZ4AaABAg,@mrsut2203,"​thím Ân xàm vãi,cho ăn 10p thử ăn đc chưa đòi 5p...lạy hồn",0,2022-11-17T06:24:13Z,2022-11-17T06:24:13Z,0
3cYi5t9UvzY,UgwacEzUb76S2BNpdbV4AaABAg,@33.tranchienthang17,tống thống veres với hào milk :)),0,2022-11-17T06:24:03Z,2022-11-17T06:24:03Z,0
3cYi5t9UvzY,Ugz_d7nN-JvdJc8e0Mh4AaABAg,@buntv1591,A lộc gặp ân thì tắt điện,0,2022-11-17T06:23:38Z,2022-11-17T06:23:38Z,0
3cYi5t9UvzY,Ugw_azQtRgopslw1MR54AaABAg,@uchuyluong7486,võ sư Lộc cống hiến quá,0,2022-11-17T06:23:28Z,2022-11-17T06:23:28Z,0
3cYi5t9UvzY,Ugxfg9Zi7ANbTAX8JpZ4AaABAg,@PKF.,"Huấn luyện viên Ân dở quá khi để võ sỹ Lộc bị chi phối cảm xúc ăn sáng quá nhiều, tiền chia mà nếu ăn vậy thua luôn mình sao, còn khâu đấu giá thì ko nói",0,2022-11-17T06:22:43Z,2022-11-17T06:22:43Z,0
3cYi5t9UvzY,UgyITU_JLba1mcI2xUl4AaABAg,@bac0812,Tổng Thống veres qua xem,1,2022-11-17T06:21:25Z,2022-11-17T06:21:25Z,0
3cYi5t9UvzY,Ugwelcu1iGyAqJ14IiF4AaABAg,@VUBANHMI,Tuyệt vời,0,2022-11-17T06:21:19Z,2022-11-17T06:21:19Z,0
3cYi5t9UvzY,Ugxt5tBR4XEIyyKxN_h4AaABAg,@36-luuminhkhoa63,Người không có cái để ăn người ăn không hết 🥲🥲🥲,0,2022-11-17T06:21:14Z,2022-11-17T06:21:14Z,0
3cYi5t9UvzY,Ugx2vh-kaf4oFJCA7PF4AaABAg,@namngo2709,Nói thật là sau clip này mất hết điểm với cu Ân luôn.thật sự thật vọng với e nó.,2,2022-11-17T06:20:49Z,2022-11-17T06:20:49Z,0
3cYi5t9UvzY,UgydI-Pp3yd52xSDJmJ4AaABAg,@DungTran-dv9oc,Ân chơi tào lao quá.,0,2022-11-17T06:20:20Z,2022-11-17T06:20:20Z,0
3cYi5t9UvzY,UgzkcdfWOTgZ1OgKVsl4AaABAg,@HuyTran-sl1nj,"og an og bi dien nhiu do muc ma og tra 5 phut ,cho ong 20 phut ko biet og an het ko",1,2022-11-17T06:20:12Z,2022-11-17T06:20:12Z,0
3cYi5t9UvzY,Ugw1JexahnS-WnkyzTN4AaABAg,@62tv46,Ân hvl như cứt,0,2022-11-17T06:19:32Z,2022-11-17T06:19:51Z,0
3cYi5t9UvzY,UgzFDaxubwUYhe7bCSN4AaABAg,@kathin5503,Nay ko có vỹ ta,0,2022-11-17T06:18:27Z,2022-11-17T06:18:27Z,0
3cYi5t9UvzY,UgyVc_WMkmQSzfhbRpd4AaABAg,@ĐôngGun_GrayD,Nể hào sữa:))))),0,2022-11-17T06:17:56Z,2022-11-17T06:17:56Z,0
3cYi5t9UvzY,UgzmDTmRWCaNH1lMK_Z4AaABAg,@Anhthomay96,Đáng ra mỗi vòng người đứng đầu thì a lâm nên có phần thưởng cho bõ cong ngta ăn,4,2022-11-17T06:17:42Z,2022-11-17T06:17:42Z,1
3cYi5t9UvzY,UgylXrr2usGIlqqinNJ4AaABAg,@hieuleminh4508,A lộc quá chất luôn,0,2022-11-17T06:17:25Z,2022-11-17T06:17:25Z,0
3cYi5t9UvzY,UgxmVMtQD3S0n1OYKfd4AaABAg,@Bapmeomeoz,tổng thống vered :)),0,2022-11-17T06:17:18Z,2022-11-17T06:17:18Z,0
3cYi5t9UvzY,Ugze2tzvvlRxuc2AihR4AaABAg,@dieuxuan8585,Hôm nào làm clip thánh ăn sập chợ HỒ THỊ KỈ ĐI A LÂM 🍎🍎🍎🍎🍎🎉🎉🎉🎉🎉🎉🎉🎉❤️❤️❤️❤️❤️👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,0,2022-11-17T06:17:16Z,2022-11-17T06:17:16Z,0
3cYi5t9UvzY,UgwfKBHKFUfUbucfmG14AaABAg,@PhucNguyen-jf4in,Đi ăn bing chilling đi anh,1,2022-11-17T06:16:48Z,2022-11-17T06:16:48Z,0
3cYi5t9UvzY,UgyjLo9kaEKlT9jOsbZ4AaABAg,@NguyenThanhungofficial927,Võ sư Lộc mãi đỉnh 🤣,2,2022-11-17T06:16:41Z,2022-11-17T06:16:41Z,1
3cYi5t9UvzY,UgxrS_HSeEBjegzHNm94AaABAg,@LQPREMIUM2018,"​biết game là vui , nhưng nay hơi buồn ân thiệt , nhìn tội anh lộc lắm luôn á",3,2022-11-17T06:16:29Z,2022-11-17T06:16:29Z,1
3cYi5t9UvzY,Ugxr4mI0nce9oMgj2WJ4AaABAg,@giahanarmy8109,Thử thách này hay quá anh Lâm mong anh ra thêm phần 3 nữa,0,2022-11-17T06:16:06Z,2022-11-17T06:16:06Z,0
3cYi5t9UvzY,UgxVmK-yc9BEmntmEoV4AaABAg,@duongtuankiet2911,Anh làm thử thách chơi game lấy 5tr di anh,0,2022-11-17T06:15:05Z,2022-11-17T06:15:05Z,0
3cYi5t9UvzY,UgyCFA7FkvGUI2V3Sdd4AaABAg,@Anhthomay96,Thằng mập food xem ổng ăn mê thật sự.duyên mà cuốn ng xem thật,12,2022-11-17T06:15:01Z,2022-11-17T06:15:01Z,0
3cYi5t9UvzY,Ugy6XZkYMkOwZuuY0cZ4AaABAg,@dienlam7244,Anh làm clip người cuối cùng ăn chay thắng 10tr đi ạ,2,2022-11-17T06:14:59Z,2022-11-17T06:14:59Z,0
3cYi5t9UvzY,UgxosyF_UxO6bqPWE6R4AaABAg,@xinhnguyen4593,Dạo này không thấy Vỹ,0,2022-11-17T06:14:02Z,2022-11-17T06:14:02Z,0
3cYi5t9UvzY,UgxsqQ1YjzjijXUHqsZ4AaABAg,@quangle8397,A ân hơi ẩu,0,2022-11-17T06:13:35Z,2022-11-17T06:13:35Z,0
3cYi5t9UvzY,UgyQ0ADy5wtb87oOinR4AaABAg,@HauMje,❤❤❤❤❤,0,2022-11-17T06:12:35Z,2022-11-17T06:12:35Z,0
3cYi5t9UvzY,Ugzta161kIRSVFit2at4AaABAg,@ientran3796,Tổng thống  veres chầm quá ta,0,2022-11-17T06:12:18Z,2022-11-17T06:12:18Z,0
3cYi5t9UvzY,UgwNfv23Wmyzt5fcRLt4AaABAg,@linhduong5001,Võ sư lộc mãi đỉnh,0,2022-11-17T06:12:15Z,2022-11-17T06:12:15Z,0
3cYi5t9UvzY,UgwzjJdIExCrz8gcR0x4AaABAg,@hoanglethanh7273,Xem thấy thằng Ân trả giá t còn ức chế huống chi người chơi. Nhìn lúc trả giá 30s cho Hàu Lộc nhìn Ân kiểu…mày vào ăn 30s tao xem ấy.,1,2022-11-17T06:11:55Z,2022-11-17T06:11:55Z,0
3cYi5t9UvzY,UgyK2vmRY00vrrsa4Kd4AaABAg,@IDo-8x,"Game ăn uống chất quá, mấy ông ăn ngon phát thèm. Mà tội tổng thống gầy trơ xương thi với mấy ô tạ rưỡi",0,2022-11-17T06:11:29Z,2022-11-17T06:11:29Z,0
3cYi5t9UvzY,UgwYYhg1_9GQHoNTayx4AaABAg,@MyHuyen29202,Xịn xịn,0,2022-11-17T06:11:05Z,2022-11-17T06:11:05Z,0
3cYi5t9UvzY,UgzqJdhxb1lHxtBei8J4AaABAg,@tinnguyen7472,Hào váy,0,2022-11-17T06:11:04Z,2022-11-17T06:11:04Z,0
3cYi5t9UvzY,UgwiF_vulOBPuhW1R3B4AaABAg,@vodat4599,Lỗi hào,1,2022-11-17T06:10:31Z,2022-11-17T06:10:31Z,0
3cYi5t9UvzY,Ugz2bxOCIsjHZQkry2p4AaABAg,@HauNguyen-fm8vi,Mê võ sư Lộc và anh Mập food ❤,10,2022-11-17T06:10:29Z,2022-11-17T06:10:29Z,0
3cYi5t9UvzY,Ugx3G0Rwvy9DUhUUWJl4AaABAg,@Ngxunhaa,Đang cổ vũ cho ân bỗng ân làm quá làm quả trận đầu 1 món 5p :) giờ đổi sang cổ vũ tú rất bóp nha ân,6,2022-11-17T06:10:28Z,2022-11-17T06:10:28Z,0
3cYi5t9UvzY,UgyOM-iQaDGpCkZoWrx4AaABAg,@Jack-ct2df,Từ lúc ăn phở là Lộc đã có tỷ lệ thua vòng sau rất cao rồi. Mấy bạn trách Ân làm HLV ngáo s ko trách Lộc ăn phở (hành động cá nhân) làm giảm sức ăn vòng sau vậy 🤔,1,2022-11-17T06:10:16Z,2022-11-17T06:10:16Z,3
3cYi5t9UvzY,UgyIVnBAoX9u5_Ejw4l4AaABAg,@sanadanhhoanh8972,"Game còn 3 người, là thằng ân sàm",0,2022-11-17T06:10:12Z,2022-11-17T06:10:12Z,0
3cYi5t9UvzY,Ugy4nnsS8Mo8DVVjfpB4AaABAg,@ductaibds,Thích xem video kênh a Lâm .làm cực kỳ chuyên nghiệp và uy tín .edittor rất hay,1,2022-11-17T06:10:11Z,2022-11-17T06:10:11Z,0
3cYi5t9UvzY,UgyNeRravjNee5baWEh4AaABAg,@daoquang2798,Làm ở huế đi anh,0,2022-11-17T06:10:03Z,2022-11-17T06:10:03Z,0
3cYi5t9UvzY,Ugz3PLpoY5pIGryQz4N4AaABAg,@BichNgoc-ef9no,Ah mập food mãi đỉnh,4,2022-11-17T06:09:33Z,2022-11-17T06:09:33Z,0
3cYi5t9UvzY,UgwlSocoYe0Ls3SvP014AaABAg,@tuantaitu3953,Ân báo =)),1,2022-11-17T06:09:26Z,2022-11-17T06:09:26Z,0
3cYi5t9UvzY,Ugx5YjUezpDvDKuFn0Z4AaABAg,@daodoan2271,61 mải đỉnh,0,2022-11-17T06:09:10Z,2022-11-17T06:09:10Z,0
3cYi5t9UvzY,UgzfH60Y6B7LNZR9a7F4AaABAg,@sssssskkkkkkk3947,Anh mời 3 mốc bên kênh ẩm thực đồng quê đi anh,7,2022-11-17T06:09:09Z,2022-11-17T06:09:09Z,1
3cYi5t9UvzY,Ugy77v6yP-zCUYJa9oh4AaABAg,@haohanvungbiencaribe360,"Sao không có sáo san hảo zung quỏ, xén zài quó-dậu bingchilling, quò hoen xi wuan bingchilling vậy anh=)))))",8,2022-11-17T06:09:08Z,2022-11-17T06:09:08Z,0
3cYi5t9UvzY,Ugy8S1ml0e5GWFS_YOR4AaABAg,@dieptien3448,Anh mập và anh mỡ dễ thương quá,0,2022-11-17T06:08:31Z,2022-11-17T06:08:31Z,0
3cYi5t9UvzY,UgzKoeLF8h45mrIjU8R4AaABAg,@Buihaidang666,Tổng thống veres kìa,2,2022-11-17T06:08:10Z,2022-11-17T06:08:10Z,0
3cYi5t9UvzY,Ugzf7PNGYtNA6R8ij0F4AaABAg,@hoquangtrongtimtoi.6778,"Khoái nhất mấy vụ ăn uống như vầy, ủng hộ 👏",0,2022-11-17T06:08:07Z,2022-11-17T06:08:07Z,0
3cYi5t9UvzY,UgzVn57mvsFnuUJG1654AaABAg,@ahri05s24,Anh mập quá đỉnh luôn ấy chứ,1,2022-11-17T06:07:41Z,2022-11-17T06:07:41Z,0
3cYi5t9UvzY,UgwwVO4ih4PEV0Lf_qt4AaABAg,@kieumotrinh8381,Võ sư Lộc và Tài Tỏi cố lên ❤,0,2022-11-17T06:07:18Z,2022-11-17T06:07:18Z,1
3cYi5t9UvzY,UgzfKIMSj20yo_mE69Z4AaABAg,@rinijisusanoo3295,Clip hay giao lưu đc vs nhìu idol,1,2022-11-17T06:06:02Z,2022-11-17T06:06:02Z,0
3cYi5t9UvzY,UgxB3bPW2cM-YThmi4p4AaABAg,@gialaiapple1628,hay quá🎉,0,2022-11-17T06:05:50Z,2022-11-17T06:05:50Z,0
3cYi5t9UvzY,Ugz3KkuTDcPM8Owmp9F4AaABAg,@thanhtrangvlog,mời võ sư lộc đi Anh lâm,0,2022-11-17T06:05:47Z,2022-11-17T06:05:47Z,0
3cYi5t9UvzY,UgyQqK74ZXh-D1GDSMl4AaABAg,@VanMinhNguyen-tw6cq,Quá đơn giản với mk,0,2022-11-17T06:05:11Z,2022-11-17T06:05:11Z,0
3cYi5t9UvzY,UgxdpsclGIfs_a8mi8d4AaABAg,@duyleclan7192,Video của a Lâm Vlog làm ra mãi đỉnh❤❤,2,2022-11-17T06:05:00Z,2022-11-17T06:05:00Z,0
3cYi5t9UvzY,UgxU6BsY5gcklKTmYjB4AaABAg,@NguyenNguyen-rr2qh,Nghĩ sao cả đống hàu mà 30s...,0,2022-11-17T06:05:00Z,2022-11-17T06:05:00Z,0
3cYi5t9UvzY,UgzgvCGyfXfS9cWDVK54AaABAg,@thanhtrangvlog,những video kênh anh toàn hay,0,2022-11-17T06:04:28Z,2022-11-17T06:04:28Z,0
3cYi5t9UvzY,UgzwH4pAGSJCjDjVyX14AaABAg,@hung10a3,Ân đấu giá thật vãi :)),4,2022-11-17T06:04:01Z,2022-11-17T06:04:01Z,0
3cYi5t9UvzY,UgxFiB-1mb9Lcnly5QR4AaABAg,@jaredcao2287,Vãi luôn ông nào làm giấy z thụt dầu nhanh thì 50 cái 60s còn hít đất vừa lâu vừa mỏi lại 30cái trong 25s có khi 1p còn ko được ấy chứ,1,2022-11-17T06:03:33Z,2022-11-17T06:03:33Z,2
3cYi5t9UvzY,UgwcWCKDc0-Upz9n3YJ4AaABAg,@kieutrinh9534,A mập dễ cưng quá à,0,2022-11-17T06:03:11Z,2022-11-17T06:03:11Z,0
3cYi5t9UvzY,UgwDQ-VMMuH4UgF1y894AaABAg,@NguyenThanhTu-Sin,"Lộc chơi hết mình ở buổi sáng ăn phở , +1 respect cho anh Lộc , hơi tiếc cho Võ sư Lộc! <3 <3 <3",42,2022-11-17T06:02:51Z,2022-11-17T06:02:51Z,7
3cYi5t9UvzY,UgyxY6quY2dMUoGwPXF4AaABAg,@phutthanhphutthanh8383,Tập 2 seri ăn uống anh lâm làm clip người cuối cùng ngừng ăn tất cả loại bánh bao,0,2022-11-17T06:02:14Z,2022-11-17T06:02:14Z,0
3cYi5t9UvzY,Ugwn_byZUyzkqfAJpNN4AaABAg,@thanhtrung2270,Vãi cả hào sửa,0,2022-11-17T06:02:04Z,2022-11-17T06:02:04Z,0
3cYi5t9UvzY,UgyAhGEsFYXV508ZYEN4AaABAg,@IamTai2,võ sư lộc vẫn đỉnh nhất trong mấy ông đó,2,2022-11-17T06:01:58Z,2022-11-17T06:01:58Z,0
3cYi5t9UvzY,UgxqJAUbZBC-Sa84KY94AaABAg,@nonedhp,Ghiền coi thằng mập food nay có ổng luôn nề,6,2022-11-17T06:01:44Z,2022-11-17T06:01:44Z,0
3cYi5t9UvzY,UgxmRIlW1DE3raNue4l4AaABAg,@maiphuonghang9943,Tại do a Lộc ăn 4 tô phở ấy. Chứ Ân dự đoán số phút z là ok r. Bạn mập ăn lúc nào củg trước thời gian dự đoán mấy phút hết ak. Sức chju đựg 2 bạn kia và ăn nhah đó chứ.,2,2022-11-17T06:00:44Z,2022-11-17T06:01:08Z,1
3cYi5t9UvzY,UgwK_Izu79P7VXzl88d4AaABAg,@nguyenkhai699,Anh mập food mãi đĩnh,0,2022-11-17T06:00:22Z,2022-11-17T06:00:22Z,0
3cYi5t9UvzY,Ugw_6pihTx9cEaXkrdx4AaABAg,@vonhumai69,Thấy Ân đấu giá mà tội anh Lộc 😐,15,2022-11-17T06:00:15Z,2022-11-17T06:00:15Z,9
3cYi5t9UvzY,UgzJUOwSZ1K7ySXOILN4AaABAg,@nguyenhuunhat3890,T ân éo chơi được thích phá nhỉ 😀,1,2022-11-17T06:00:14Z,2022-11-17T06:00:14Z,2
3cYi5t9UvzY,Ugyx0e0IpTh_XGM2KqJ4AaABAg,@thiennguyenphucthien1882,Hi ah,0,2022-11-17T05:59:09Z,2022-11-17T05:59:09Z,0
3cYi5t9UvzY,UgxWKlIGqOXZT3Af7Hh4AaABAg,@haiduong-zf4gm,Tui nghĩ Tập 2 Ko ai dám nhận Ân làm HLV đâu 😂😂😂bo tay ông Ân,7,2022-11-17T05:59:08Z,2022-11-17T05:59:08Z,16
3cYi5t9UvzY,Ugzx4-k5u2sAWwgWHW94AaABAg,@taitranthanh8772,Trong nước việt nam hiện tại. Làm youtuber quay ăn uống sang trọng nhìu tiền chỉ có 2 người.... 1 là khoa pug và lâm vlog,0,2022-11-17T05:58:46Z,2022-11-17T05:58:46Z,0
3cYi5t9UvzY,UgyV9VTYmbDsbwpHDDl4AaABAg,@AnNhi-vp7pb,"Sao clip này Ân nhận đc gạch đá xây dc mấy chục cái biệt thự luôn rồi.Ân nhọ mãi nhọ,nhọ lây luôn a Lộc.",4,2022-11-17T05:58:41Z,2022-11-17T05:58:41Z,8
3cYi5t9UvzY,UgxIIe7LH81gERbaZ4x4AaABAg,@TTNh4n,Minh nghỉ cân ký sau khi an k het là công bằng nhất tâm phục khẩu phục,0,2022-11-17T05:58:31Z,2022-11-17T05:58:31Z,0
3cYi5t9UvzY,UgzznMiocfNSf3XnarF4AaABAg,@duyanhmusic8456,Chỉ có kênh Lâm vlog là trùm. Ko kênh nào có thể làm được,0,2022-11-17T05:57:55Z,2022-11-17T05:57:55Z,0
3cYi5t9UvzY,UgyNFmA_zZnOfjtIe6N4AaABAg,@covergaming9928,15:30 haha ( giỡn dui thôi ko có ý j đâu nha ae ),0,2022-11-17T05:57:54Z,2022-11-17T05:57:54Z,0
3cYi5t9UvzY,UgzzAXvFGl_noe9xadt4AaABAg,@luong3572,"Ê t thấy thằng tỏi hơi nhoi nha má :)))) kiểu tưởng mình hề hay sao á , chê",0,2022-11-17T05:57:54Z,2022-11-17T05:57:54Z,0
3cYi5t9UvzY,UgxLGf77pPYKDYzsFNV4AaABAg,@nguyenminhluan7075,Ân làm khó cho võ sư lộc quá hic=))),6,2022-11-17T05:57:51Z,2022-11-17T05:57:51Z,1
3cYi5t9UvzY,UgyOabe4-jG2M2EObqx4AaABAg,@heheboy9313,Hào đâu r z,1,2022-11-17T05:57:46Z,2022-11-17T05:57:46Z,0
3cYi5t9UvzY,Ugwh7zoCQ6cA-tAECUJ4AaABAg,@lamsieucapvjppro2259,ân báo quá báo :))),1,2022-11-17T05:57:24Z,2022-11-17T05:57:24Z,0
3cYi5t9UvzY,UgzMkTN7StN_axYOm_N4AaABAg,@thangnguyenn125,Tài tòi + tổng thống veres+ hào sữa nx😆,0,2022-11-17T05:56:15Z,2022-11-17T05:58:34Z,0
3cYi5t9UvzY,UgyRV4KNG4BbM3unrG94AaABAg,@ngoctham2904,Nói tới thánh ăn mình nghĩ ngay tới anh mập liền luôn! Nếu có tập sau mời nữ thì chắc ai mời chị Tóc Vàng Hoe chắc thắng quá,0,2022-11-17T05:56:07Z,2022-11-17T05:56:07Z,0
3cYi5t9UvzY,UgxwMTssphzW0M-4eYd4AaABAg,@Phoenix0502.,ân ngáo v  trả giá k hiểu,0,2022-11-17T05:55:36Z,2022-11-17T05:55:36Z,0
3cYi5t9UvzY,Ugyl24fN4BZYuAcpeNR4AaABAg,@kevinky2108,Tài tỏi nhìn là biết khó có tương lai,0,2022-11-17T05:55:17Z,2022-11-17T05:55:17Z,0
3cYi5t9UvzY,UgwWTkrXZ5dUXvA0tAJ4AaABAg,@top1bufban102,cần Thơ đi anh,0,2022-11-17T05:54:53Z,2022-11-17T05:54:53Z,0
3cYi5t9UvzY,UgxX7JfKNXkLPTGT3Dl4AaABAg,@tranghoangthuy7662,Thương với vỹ đi đâu rồi mọi người,0,2022-11-17T05:54:39Z,2022-11-17T05:54:39Z,0
3cYi5t9UvzY,UgyiEkon_PlUEklhTwl4AaABAg,@ngoccam2450,"hay quá a ơi  ,mà a  hào sữa đã bị loại :))",0,2022-11-17T05:54:31Z,2022-11-17T06:12:37Z,0
3cYi5t9UvzY,UgyN-bOh_PnXeHUJYPR4AaABAg,@trantran6474,"Anh Mập duyên ghê luôn, mặt duyên nói chuyện cũng duyên nữa 🫶🫶",39,2022-11-17T05:54:21Z,2022-11-17T05:54:21Z,3
3cYi5t9UvzY,Ugx6_SLdNBGKhveSxYh4AaABAg,@thanhho9992,"Thích ông Lộc ăn ghê,cu ân đấu giá hơi ẩu",4,2022-11-17T05:54:05Z,2022-11-17T05:54:05Z,3
3cYi5t9UvzY,Ugy7E3VT1B5wCttaz0l4AaABAg,@quaaaaaa5414,đẩy like đê mn,0,2022-11-17T05:54:01Z,2022-11-17T05:54:01Z,0
3cYi5t9UvzY,UgwIvVVBy56fbJr4dzF4AaABAg,@thanhhieuphung8440,Võ sư lọc thì khỏi phải nói r .. chấp hết,0,2022-11-17T05:53:44Z,2022-11-17T05:53:44Z,0
3cYi5t9UvzY,Ugw-o6xpMCYS4GisPcR4AaABAg,@truongqy7257,Anh tỏi đẹp trai ghê ❤❤,1,2022-11-17T05:53:15Z,2022-11-17T05:53:15Z,0
3cYi5t9UvzY,UgyJNu6vJBc14mw0ISF4AaABAg,@baokhongeptrai3137,"Ân chơi khó quá, tội võ sư Lộc thật 😓😓😓",71,2022-11-17T05:52:16Z,2022-11-17T05:52:16Z,12
3cYi5t9UvzY,UgybgE-XMTM5jfxLuRd4AaABAg,@trancongtruong9.572,Làm thử thách sinh tồn đii a,0,2022-11-17T05:52:07Z,2022-11-17T05:52:07Z,0
3cYi5t9UvzY,UgwswUecJJ3k6UxM2uV4AaABAg,@VanLe-uz5xz,"Chán ông ân qá! Đấu giá j đâu, tội võ sư lộc",0,2022-11-17T05:52:06Z,2022-11-17T05:52:06Z,0
3cYi5t9UvzY,UgzdNO00GaTHpSK8LQp4AaABAg,@ngothi-z11112,Tổng thống veres chuyên về liên quân kìa em hay xem kênh cua anh tổng thống veres em cũng là một fan của liên quâm mobi 😁😁😁😁,1,2022-11-17T05:52:02Z,2022-11-17T05:52:02Z,0
3cYi5t9UvzY,UgzX-fsLghLIq5iQ6_d4AaABAg,@nokaboytv8575,Phần Đấu giá Ân đấu giá đúng phá game lun,0,2022-11-17T05:51:54Z,2022-11-17T05:51:54Z,0
3cYi5t9UvzY,Ugzk7WgopO0nGDF1jlh4AaABAg,@ThaoNguyen-qy5up,Khứa trình kc lỗi hào milk,0,2022-11-17T05:51:39Z,2022-11-17T05:51:39Z,0
3cYi5t9UvzY,Ugxsgyqqcp6EN7njzJp4AaABAg,@tuyentrieu4590,Anh làm clip cắm trại 1 sao với 10 sao theo sđt đi anh,1,2022-11-17T05:51:33Z,2022-11-17T05:51:33Z,0
3cYi5t9UvzY,Ugz23D7CDSNfrRoPtn54AaABAg,@chutamguitarbolero2292,Kênh a Lâm càng ngày càng uy tín luôn.Đầu tư khủng chất lượng,10,2022-11-17T05:51:29Z,2022-11-17T05:51:29Z,0
3cYi5t9UvzY,UgyUvOR_DQK2LD9OKzx4AaABAg,@phongdubaii34,úi tổng thống vê rét,0,2022-11-17T05:51:05Z,2022-11-17T05:51:05Z,0
3cYi5t9UvzY,Ugwx94MsYfmlqKmJbSZ4AaABAg,@zandyti,Mong clip a Lâm đi làm từ thiện ạ❤,1,2022-11-17T05:50:52Z,2022-11-17T05:50:52Z,2
3cYi5t9UvzY,Ugy8zmOx4crRl9VSuxJ4AaABAg,@phuocle8056,A lộc đây a Hùng đâu,0,2022-11-17T05:50:06Z,2022-11-17T05:50:06Z,0
3cYi5t9UvzY,UgwbOkAxFrNKzczah5l4AaABAg,@-thanhhau-4025,Wakanda Forever!,0,2022-11-17T05:49:59Z,2022-11-17T05:49:59Z,0
3cYi5t9UvzY,UgyWGXeBrQujAJq1OAt4AaABAg,@nguyenkhoi9787,Thằng mập vlog mãi đỉnh 🏆🏆,2,2022-11-17T05:49:47Z,2022-11-17T05:49:47Z,0
3cYi5t9UvzY,UgzsL7dD2E6CH1ZZpWR4AaABAg,@Minhduc-lz1po,Chúc Team LâmVlog và idol Võ Sư Lộc nhìu sức khỏe và thành côg trog mọi việc nhaaaa❤❤❤,10,2022-11-17T05:49:33Z,2022-11-17T05:49:33Z,0
3cYi5t9UvzY,UgzyS5EqAfEbrIv_zgN4AaABAg,@AnhBungMofood,Hix clip hay qá a lâm ơi em nôn nao bữa giờ,1,2022-11-17T05:49:28Z,2022-11-17T05:49:28Z,0
3cYi5t9UvzY,Ugx8Snk38UTiBZC4d8t4AaABAg,@khachcua6706,nên mời thánh anh ba móc tham gia geam này là chắc  chắn thắng luôn,0,2022-11-17T05:49:27Z,2022-11-17T05:49:27Z,0
3cYi5t9UvzY,UgxJZ5-C3SaJC4oL8pF4AaABAg,@Cakhia121,Content của kênh a lâm rất hay và ít ng chịu chơi đủ tầm có thể làm đc,6,2022-11-17T05:49:23Z,2022-11-17T05:49:23Z,3
3cYi5t9UvzY,UgxweBcqYJfGh7S6XVR4AaABAg,@QuyNguyen-zc4vo,Fan funny Hùng,0,2022-11-17T05:48:54Z,2022-11-17T05:48:54Z,0
3cYi5t9UvzY,UgxO8aF1FPQqxXzZr2p4AaABAg,@YenKim-gr6vl,Muốn kia đầu ông nội Ân rê :))),0,2022-11-17T05:48:45Z,2022-11-17T05:48:45Z,0
3cYi5t9UvzY,UgwNhcWxzbUYZcF3mj14AaABAg,@Cyberpunk-Channel,Ân đấu giá non quá.,0,2022-11-17T05:48:33Z,2022-11-17T05:48:33Z,0
3cYi5t9UvzY,Ugy7l7_gOR8Vcx3OJdt4AaABAg,@thanhlamchi1849,Vỹ gần đây sao kh thấy vậy mn?,0,2022-11-17T05:48:28Z,2022-11-17T05:48:28Z,0
