video_id,comment_id,author,comment_text,like_count,published_at,updated_at,reply_count,date,year,month,day,hour,clean_text,sentiment
C1hKP_HZi5I,UgwvKkmvXFCTL0sHsfh4AaABAg,@quanvuhong157,Lâu lắm r ah ko chs trốn tìm chs trồn tìm trên đảo to đi mong ah làm mn ủng hộ nha,0,2023-06-10 10:32:08+00:00,2023-06-10 10:32:08+00:00,0,2023-06-10,2023,6,10,10,lâu lắm r ah ko chs trốn tìm chs trồn tìm trên đảo to đi mong ah làm mn ủng hộ nha,positive
C1hKP_HZi5I,Ugw3nFBFTPU9AJXN17l4AaABAg,@sieunhangao5078,Video toàn youtuber kiểu này cuốn vãi:)),0,2023-06-10 10:31:47+00:00,2023-06-10 10:31:47+00:00,0,2023-06-10,2023,6,10,10,video toàn youtuber kiểu này cuốn vãi,positive
C1hKP_HZi5I,Ugx4I9BJQSPOK3HiXW94AaABAg,@ngocmung37,Anh hào sữa gê quá gánh team 🤣,0,2023-06-10 10:23:50+00:00,2023-06-10 10:23:50+00:00,0,2023-06-10,2023,6,10,10,anh hào sữa gê quá gánh team,neutral
C1hKP_HZi5I,Ugz7TqnKR9bB6yURlEJ4AaABAg,@TuanNguyen-tn6er,Anh lâm ơi làm cắm trại về EQ,0,2023-06-10 10:20:11+00:00,2023-06-10 10:20:11+00:00,0,2023-06-10,2023,6,10,10,anh lâm ơi làm cắm trại về eq,neutral
C1hKP_HZi5I,UgyYCTpfKTg3I6TkSC14AaABAg,@Bim3dxautrai,Chao xìn,0,2023-06-10 10:16:29+00:00,2023-06-10 10:16:29+00:00,0,2023-06-10,2023,6,10,10,chao xìn,neutral
C1hKP_HZi5I,UgwaMXJQneGHqytCAfF4AaABAg,@kiettran6502,Thử thách sinh tồn cùng sang vlog đi sếp,0,2023-06-10 10:11:54+00:00,2023-06-10 10:11:54+00:00,0,2023-06-10,2023,6,10,10,thử thách sinh tồn cùng sang vlog đi sếp,neutral
C1hKP_HZi5I,UgxzrkOqmC8Do9wjdHl4AaABAg,@ngocmai7437,300 like  cho a lâm làm liền tập tiếp theo😎😎,1,2023-06-10 10:07:22+00:00,2023-06-10 10:07:22+00:00,0,2023-06-10,2023,6,10,10,300 like cho a lâm làm liền tập tiếp theo,neutral
C1hKP_HZi5I,UgxNNmDZg9uAVNEDFyF4AaABAg,@danhminhtu2410,Ah lâm mãi đỉnh  em cx chúc ah sớm đạt 10 triệu người đăng kí,0,2023-06-10 09:51:16+00:00,2023-06-10 09:51:16+00:00,0,2023-06-10,2023,6,10,9,ah lâm mãi đỉnh em cx chúc ah sớm đạt 10 triệu người đăng kí,positive
C1hKP_HZi5I,Ugyl-ZOCtCG2NMutPnt4AaABAg,@hangThuy-b5p,cho em dc khong anh ten Bao223vs em cam on nhieu,0,2023-06-10 09:14:14+00:00,2023-06-10 09:14:14+00:00,0,2023-06-10,2023,6,10,9,cho em dc khong anh ten bao223vs em cam on nhieu,positive
C1hKP_HZi5I,UgzH1gktD7GfC1ii60N4AaABAg,@ucnguyentien9389,hàu hài vãi,0,2023-06-10 08:49:58+00:00,2023-06-10 08:49:58+00:00,0,2023-06-10,2023,6,10,8,hàu hài vãi,positive
C1hKP_HZi5I,UgzDO8oqvyXCdQlc3aF4AaABAg,@MienTayTeu-dbd,răng vỹ đâu =)),0,2023-06-10 08:38:52+00:00,2023-06-10 08:38:52+00:00,0,2023-06-10,2023,6,10,8,răng vỹ đâu,neutral
C1hKP_HZi5I,Ugw4lO8BOAi3dmqWnBZ4AaABAg,@MienTayTeu-dbd,thấy anh lâm kêu mấy đứa em mày mậy j đó k quen lắm kêu ku vỹ hay bé đại thích hơn,0,2023-06-10 08:32:37+00:00,2023-06-10 08:32:37+00:00,0,2023-06-10,2023,6,10,8,thấy anh lâm kêu mấy đứa em mày mậy j đó k quen lắm kêu ku vỹ hay bé đại thích hơn,positive
C1hKP_HZi5I,UgzlnenW0MxIldrl8Qd4AaABAg,@kieutruong5704,Ông vỹ lắp răng r mà sao tháo ra nua😂roy,0,2023-06-10 08:08:30+00:00,2023-06-10 08:08:30+00:00,0,2023-06-10,2023,6,10,8,ông vỹ lắp răng r mà sao tháo ra nua roy,neutral
C1hKP_HZi5I,Ugzse4HD-x4HaxlfXeZ4AaABAg,@linhvothimy8368,Hào với Đại lầy quá ♥ vòng cuối hơi pheo tí,0,2023-06-10 07:55:27+00:00,2023-06-10 07:55:27+00:00,0,2023-06-10,2023,6,10,7,hào với đại lầy quá vòng cuối hơi pheo tí,neutral
C1hKP_HZi5I,UgyA0nztnQPH96SFBml4AaABAg,@zoizoi2451,phan thiết dii a ơi,0,2023-06-10 07:31:31+00:00,2023-06-10 07:31:31+00:00,0,2023-06-10,2023,6,10,7,phan thiết dii a ơi,neutral
C1hKP_HZi5I,UgxASo5JOYjtk8tas9F4AaABAg,@nhungtruongthihong4278,A thử thách người cuối cùng ngừng ăn sầu riêng ik ạ,0,2023-06-10 07:30:41+00:00,2023-06-10 07:30:41+00:00,0,2023-06-10,2023,6,10,7,a thử thách người cuối cùng ngừng ăn sầu riêng ik ạ,neutral
C1hKP_HZi5I,UgyKrOm96AwTx9Js7z94AaABAg,@thanhhungphan6243,Làm video ẩm thực về phan thiết Bình Thuận và ăn sập chợ phan thiết 😂😂,0,2023-06-10 06:53:31+00:00,2023-06-10 06:53:31+00:00,0,2023-06-10,2023,6,10,6,làm video ẩm thực về phan thiết bình thuận và ăn sập chợ phan thiết,neutral
C1hKP_HZi5I,Ugx_ZC0A9vHfkSgE0Zl4AaABAg,@NhiYen-jm9yu,Khúc 1:24:30' có ai thấy cái tui thấy không hỏng cố ý.luc nhìn xuong cái chén nuoc chấm vô tình thấy thôi 😳😳,0,2023-06-10 06:45:43+00:00,2023-06-10 06:45:43+00:00,2,2023-06-10,2023,6,10,6,khúc 1 24 30 có ai thấy cái tui thấy không hỏng cố ý luc nhìn xuong cái chén nuoc chấm vô tình thấy thôi,neutral
C1hKP_HZi5I,Ugx36eaadOrvEPdnPUp4AaABAg,@ang6970,Ông em toàn dạo này phát tướng ra nha nhìn có da có thịt lên hẳn,0,2023-06-10 06:44:53+00:00,2023-06-10 06:44:53+00:00,0,2023-06-10,2023,6,10,6,ông em toàn dạo này phát tướng ra nha nhìn có da có thịt lên hẳn,neutral
C1hKP_HZi5I,UgyH4zC1q7RsZYjiwwd4AaABAg,@vietanhla2000,Đại câu kéo nhưng lỗi hào nhé😂😂,0,2023-06-10 06:02:32+00:00,2023-06-10 06:02:32+00:00,0,2023-06-10,2023,6,10,6,đại câu kéo nhưng lỗi hào nhé,neutral
C1hKP_HZi5I,UgzXaLq8IndBDRMZJCN4AaABAg,@NgocAnhNguyenThai-vj6wi,Anh Lâm ơi làm làm clip trốn tìm hay giả gái đi ạ❤,0,2023-06-10 05:54:45+00:00,2023-06-10 05:54:45+00:00,0,2023-06-10,2023,6,10,5,anh lâm ơi làm làm clip trốn tìm hay giả gái đi ạ,positive
C1hKP_HZi5I,UgxgOD-qrLGkMB7WQCB4AaABAg,@hanhoang8267,a làm video trốn tìm đi ❤,0,2023-06-10 05:50:09+00:00,2023-06-10 05:50:09+00:00,0,2023-06-10,2023,6,10,5,a làm video trốn tìm đi,neutral
C1hKP_HZi5I,Ugwgt1Pg2HPAxlvx0Xh4AaABAg,@pirate1234,"Anh ơi cắm trại theo phong cách của từng quốc gia đi ạ, em nhắn nhiều gòi",0,2023-06-10 05:00:30+00:00,2023-06-10 05:01:15+00:00,0,2023-06-10,2023,6,10,5,anh ơi cắm trại theo phong cách của từng quốc gia đi ạ em nhắn nhiều gòi,neutral
C1hKP_HZi5I,UgzNDT6yKCd4QL8ja5B4AaABAg,@Isvlnhh,"Video chất lượng ngày càng lên anh ơi, edit chỉnh chu nữa, thật sự đây là cái vid mà mình xem full thậm chí cười rật rật nữa cơ",2,2023-06-10 04:38:20+00:00,2023-06-10 04:38:20+00:00,0,2023-06-10,2023,6,10,4,video chất lượng ngày càng lên anh ơi edit chỉnh chu nữa thật sự đây là cái vid mà mình xem full thậm chí cười rật rật nữa cơ,positive
C1hKP_HZi5I,Ugw524W0vlhpgBH_4j54AaABAg,@HoanCao-j7p,Cho cả tem đi du linh đi rồi rì viu đi anh lâm,1,2023-06-10 04:29:56+00:00,2023-06-10 04:29:56+00:00,0,2023-06-10,2023,6,10,4,cho cả tem đi du linh đi rồi rì viu đi anh lâm,neutral
C1hKP_HZi5I,UgzzgCeFlMBnQoNN5ql4AaABAg,@phanhoaiphong4064,Sao anh vỹ mất răng nx r,0,2023-06-10 04:25:44+00:00,2023-06-10 04:25:44+00:00,0,2023-06-10,2023,6,10,4,sao anh vỹ mất răng nx r,neutral
C1hKP_HZi5I,Ugxp_DWthnF_kz0j0j54AaABAg,@geminimei2111,1:15:17 anh Hào trông cute vãi,0,2023-06-10 03:56:09+00:00,2023-06-10 03:56:09+00:00,0,2023-06-10,2023,6,10,3,1 15 17 anh hào trông cute vãi,positive
C1hKP_HZi5I,UgxTXKoD74i3nabQoSN4AaABAg,@phanphucanh2958,Cu tý đâu anh,0,2023-06-10 03:51:46+00:00,2023-06-10 03:51:46+00:00,0,2023-06-10,2023,6,10,3,cu tý đâu anh,neutral
C1hKP_HZi5I,UgygIp16IPuvSJfAH9V4AaABAg,@thienduong8258,A làm video trò chs con mực khách mời 456 ng đi a,1,2023-06-10 03:48:54+00:00,2023-06-10 03:48:54+00:00,0,2023-06-10,2023,6,10,3,a làm video trò chs con mực khách mời 456 ng đi a,neutral
C1hKP_HZi5I,Ugz_PwAYvyytGWZPZAN4AaABAg,@noname_367-m7t,Chú về Đồng Tháp đi chú,0,2023-06-10 03:09:17+00:00,2023-06-10 03:09:17+00:00,0,2023-06-10,2023,6,10,3,chú về đồng tháp đi chú,neutral
C1hKP_HZi5I,Ugycj7Kr0HiL1lwTWIt4AaABAg,@vytran7615,Mong chú Lâm sẽ ra nhiều clip giống như này.nhưng mà phải có chú KU KHOA VLOG❤,0,2023-06-10 02:22:25+00:00,2023-06-10 02:22:25+00:00,0,2023-06-10,2023,6,10,2,mong chú lâm sẽ ra nhiều clip giống như này nhưng mà phải có chú ku khoa vlog,neutral
C1hKP_HZi5I,UgxB3MKZZwtBzmtxNaR4AaABAg,@kyphuoc5756,Anh đã xuất trong bảng Anh Thiện Nhân như anh 55,0,2023-06-10 01:58:23+00:00,2023-06-10 01:58:23+00:00,0,2023-06-10,2023,6,10,1,anh đã xuất trong bảng anh thiện nhân như anh 55,neutral
C1hKP_HZi5I,UgyN8spbf9sW6GHJQ1R4AaABAg,@skyjournal9522,Anh lâm làm một cái thi câu cá đi,0,2023-06-10 01:04:13+00:00,2023-06-10 01:04:13+00:00,0,2023-06-10,2023,6,10,1,anh lâm làm một cái thi câu cá đi,neutral
C1hKP_HZi5I,UgxOo_XlwldtlGYgpHd4AaABAg,@giapo8640,Anh lâm làm thử thách 24h ở nghĩa địa đi,0,2023-06-10 00:39:35+00:00,2023-06-10 00:39:35+00:00,0,2023-06-10,2023,6,10,0,anh lâm làm thử thách 24h ở nghĩa địa đi,neutral
C1hKP_HZi5I,UgyBidDqRFRG06pBxqV4AaABAg,@tututran5780,Có ido sói tv của e ln😮😮,2,2023-06-10 00:21:37+00:00,2023-06-10 00:21:37+00:00,1,2023-06-10,2023,6,10,0,có ido sói tv của e ln,neutral
C1hKP_HZi5I,Ugw1ztuqXYeY70ccfdd4AaABAg,@TamBui-20794,Tính ra Hào ăn khỏe chứ nên cho Hào thi ăn uống a ơi,0,2023-06-09 23:55:25+00:00,2023-06-09 23:55:25+00:00,0,2023-06-09,2023,6,9,23,tính ra hào ăn khỏe chứ nên cho hào thi ăn uống a ơi,neutral
C1hKP_HZi5I,UgxSDcp82fxz2lGRwlV4AaABAg,@TamBui-20794,Ông hào tếu quá. Clip có ổng coi cuốn ghê 🤣,2,2023-06-09 23:54:42+00:00,2023-06-09 23:54:42+00:00,0,2023-06-09,2023,6,9,23,ông hào tếu quá clip có ổng coi cuốn ghê,positive
C1hKP_HZi5I,UgyC7TNGKYFSn5pvx_p4AaABAg,@PhuongNguyen-351,Sao anh chưa làm cấm ngoài đồng,0,2023-06-09 22:43:49+00:00,2023-06-09 22:43:49+00:00,0,2023-06-09,2023,6,9,22,sao anh chưa làm cấm ngoài đồng,neutral
C1hKP_HZi5I,Ugy4SUGMYCW0daGFrmx4AaABAg,@TrungKienang-xr5we,anh hào sữa dễ thương quá,0,2023-06-09 19:24:31+00:00,2023-06-09 19:24:31+00:00,0,2023-06-09,2023,6,9,19,anh hào sữa dễ thương quá,positive
C1hKP_HZi5I,Ugw5aTMlkZEFh82Ve3x4AaABAg,@TruongNguyen-qi7cc,Ra video cấm trại trog team đi anh lâm ơi,1,2023-06-09 19:01:13+00:00,2023-06-09 19:01:13+00:00,0,2023-06-09,2023,6,9,19,ra video cấm trại trog team đi anh lâm ơi,neutral
C1hKP_HZi5I,UgxX68I4Nd-8N7MmpgV4AaABAg,@nhaquynh7556,Cha nội hào hài xĩu =))))),0,2023-06-09 18:20:35+00:00,2023-06-09 18:20:35+00:00,0,2023-06-09,2023,6,9,18,cha nội hào hài xĩu,positive
C1hKP_HZi5I,Ugy22N7JSJLkYyjZHNt4AaABAg,@khuongninhnguyen559,ua tom tit an hai con moi dung chu mn,0,2023-06-09 17:28:05+00:00,2023-06-09 17:28:05+00:00,0,2023-06-09,2023,6,9,17,ua tom tit an hai con moi dung chu mn,positive
C1hKP_HZi5I,Ugy5v4XJOV4p--8-4V14AaABAg,@KhangHoang-jx4wt,Thử thách cắm trại bằng màng bọc thực phẩm 0 sao với 6 sao đi anh Lâm,0,2023-06-09 17:05:56+00:00,2023-06-09 17:05:56+00:00,0,2023-06-09,2023,6,9,17,thử thách cắm trại bằng màng bọc thực phẩm 0 sao với 6 sao đi anh lâm,neutral
C1hKP_HZi5I,UgxUe21AvExXdqjNZB54AaABAg,@phamyen4161,Thách team lâm vlog sinh tồn với team abp,0,2023-06-09 17:01:08+00:00,2023-06-09 17:01:08+00:00,0,2023-06-09,2023,6,9,17,thách team lâm vlog sinh tồn với team abp,neutral
C1hKP_HZi5I,UgyuB4TXQ7z3Peuxeyh4AaABAg,@77quetoivlog91,T ghiền mỗi vỹ..,0,2023-06-09 16:41:24+00:00,2023-06-09 16:41:24+00:00,0,2023-06-09,2023,6,9,16,t ghiền mỗi vỹ,neutral
C1hKP_HZi5I,UgxEHyqV0kzc3AFGUjd4AaABAg,@boyzlanhlung,"Hy vọng anh Lâm có thể chiêu mộ anh Hào Milk dô team, e thấy ảnh dui quá, năng lượng tích cực nữa",0,2023-06-09 16:12:24+00:00,2023-06-09 16:12:24+00:00,0,2023-06-09,2023,6,9,16,hy vọng anh lâm có thể chiêu mộ anh hào milk dô team e thấy ảnh dui quá năng lượng tích cực nữa,neutral
C1hKP_HZi5I,UgwQfjyhsP52GsWKRp54AaABAg,@phamvantuan7826,làm mấy seri này cuốn a ơi,0,2023-06-09 16:02:57+00:00,2023-06-09 16:02:57+00:00,0,2023-06-09,2023,6,9,16,làm mấy seri này cuốn a ơi,positive
C1hKP_HZi5I,UgwRIF4ROwdsGc94vup4AaABAg,@XTTofficial,á có a Chương Sói tv lun nè 😗,0,2023-06-09 15:07:58+00:00,2023-06-09 15:07:58+00:00,0,2023-06-09,2023,6,9,15,á có a chương sói tv lun nè,neutral
C1hKP_HZi5I,UgxpemCAU6mYlTc_r9Z4AaABAg,@NgocPham-ys9ei,A Lâm làm series người cuối cùng ngừng thở ik a :)),0,2023-06-09 15:01:50+00:00,2023-06-09 15:01:50+00:00,0,2023-06-09,2023,6,9,15,a lâm làm series người cuối cùng ngừng thở ik a,neutral
C1hKP_HZi5I,UgwqODvJVRkSPUQTwHh4AaABAg,@haoxike5721,Thấy video sinh tồn là hay nhất ý kiến riêng 😅,0,2023-06-09 14:37:54+00:00,2023-06-09 14:37:54+00:00,0,2023-06-09,2023,6,9,14,thấy video sinh tồn là hay nhất ý kiến riêng,positive
C1hKP_HZi5I,Ugz8cFxhoRjsL20K_ll4AaABAg,@thinhjnguyen,7che,0,2023-06-09 13:59:28+00:00,2023-06-09 13:59:28+00:00,0,2023-06-09,2023,6,9,13,7che,neutral
C1hKP_HZi5I,UgyzxPpjfNMMn01Op4p4AaABAg,@phanhoc8438,Em thấy ạ,0,2023-06-09 13:49:49+00:00,2023-06-09 13:49:49+00:00,0,2023-06-09,2023,6,9,13,em thấy ạ,neutral
C1hKP_HZi5I,UgyXLWYAqgiNJcPYIWp4AaABAg,@phanhoc8438,Anh đang đi nghỉ dưỡng với vợ con đúng ko,0,2023-06-09 13:49:33+00:00,2023-06-09 13:49:33+00:00,0,2023-06-09,2023,6,9,13,anh đang đi nghỉ dưỡng với vợ con đúng ko,neutral
C1hKP_HZi5I,UgxqDCD7bUhRKYWrwON4AaABAg,@HuyKhưu-w4l,Anh lâm nhà của anh quốc halo bị cháy mông anh hổ trợ cho anh quốc halo đở tốn chi phí say nhà 😢😢😢😢,0,2023-06-09 13:17:44+00:00,2023-06-09 13:17:44+00:00,0,2023-06-09,2023,6,9,13,anh lâm nhà của anh quốc halo bị cháy mông anh hổ trợ cho anh quốc halo đở tốn chi phí say nhà,neutral
C1hKP_HZi5I,UgxT5lNKkP4fk3rhEPR4AaABAg,@dieuxuan1052,Thích anh Hào sữa quá 😂,0,2023-06-09 12:55:57+00:00,2023-06-09 12:55:57+00:00,0,2023-06-09,2023,6,9,12,thích anh hào sữa quá,positive
C1hKP_HZi5I,UgziH1w-9cvVetixr1F4AaABAg,@link_aqua9932,Giờ mới để ý a chương Sói TV :)) fan 3 năm,0,2023-06-09 12:43:32+00:00,2023-06-09 12:43:32+00:00,0,2023-06-09,2023,6,9,12,giờ mới để ý a chương sói tv fan 3 năm,positive
C1hKP_HZi5I,Ugw3K9TWuqzuUdTleiN4AaABAg,@gameplayergp368,ăn sập vũng tàu luôn á.,0,2023-06-09 12:42:14+00:00,2023-06-09 12:42:14+00:00,0,2023-06-09,2023,6,9,12,ăn sập vũng tàu luôn á,neutral
C1hKP_HZi5I,UgxRChheK-eQBFATwNx4AaABAg,@VinhNguyễn-s3z,hào sữa mà chơi gì anh bưqx sau đừng mới nó nữa anh lâm ơi,0,2023-06-09 12:21:07+00:00,2023-06-09 12:21:07+00:00,0,2023-06-09,2023,6,9,12,hào sữa mà chơi gì anh bưqx sau đừng mới nó nữa anh lâm ơi,neutral
C1hKP_HZi5I,UgyckuNRvTWj88XlfWh4AaABAg,@TuTran-tg7yv,Toàn vs Ân LGBT phải k ta,0,2023-06-09 12:18:29+00:00,2023-06-09 12:18:29+00:00,0,2023-06-09,2023,6,9,12,toàn vs ân lgbt phải k ta,neutral
C1hKP_HZi5I,Ugxuht5TC8jADjTyMFx4AaABAg,@vankhangphu4713,Anh làm tiếp trận chiến đua xe mô tô mi ni 2 bánh đi anh,0,2023-06-09 12:03:06+00:00,2023-06-09 12:03:06+00:00,0,2023-06-09,2023,6,9,12,anh làm tiếp trận chiến đua xe mô tô mi ni 2 bánh đi anh,positive
C1hKP_HZi5I,Ugz7Ohx21DtiSVNJqAB4AaABAg,@miko070689,Lúc trước Vỹ trồng răng rùi sao răng Vỹ đâu mất rùi,0,2023-06-09 12:01:52+00:00,2023-06-09 12:01:52+00:00,0,2023-06-09,2023,6,9,12,lúc trước vỹ trồng răng rùi sao răng vỹ đâu mất rùi,neutral
C1hKP_HZi5I,UgzRB0pfhzy_rd79wat4AaABAg,@hoailinhtinhofficial,Ko chỉnh đc chất lượng ta,0,2023-06-09 11:45:16+00:00,2023-06-09 11:45:16+00:00,0,2023-06-09,2023,6,9,11,ko chỉnh đc chất lượng ta,positive
C1hKP_HZi5I,UgzwOJF2BXH9xt7xz8F4AaABAg,@kanhachov4366,Chúc anh lam sớm đạt dc 10tr sub,0,2023-06-09 11:44:39+00:00,2023-06-09 11:44:39+00:00,0,2023-06-09,2023,6,9,11,chúc anh lam sớm đạt dc 10tr sub,positive
C1hKP_HZi5I,UgyxpWli0q6i8E1R5Gh4AaABAg,@PhuongNguyen-nc6lt,thích Đại ghê,0,2023-06-09 11:36:27+00:00,2023-06-09 11:36:27+00:00,0,2023-06-09,2023,6,9,11,thích đại ghê,positive
C1hKP_HZi5I,UgxYfedUvc84nnT87gV4AaABAg,@khangtran8749,Anh Lâm làm thêm cúp lưu niệm cho người thắng cuộc luôn đi,0,2023-06-09 11:26:22+00:00,2023-06-09 11:26:22+00:00,0,2023-06-09,2023,6,9,11,anh lâm làm thêm cúp lưu niệm cho người thắng cuộc luôn đi,neutral
C1hKP_HZi5I,UgyZRkEniq_rQUEeCo94AaABAg,@tiemsuaxenghiepdu,xem video chỉ k thích thằng đại .... kkk,0,2023-06-09 11:26:02+00:00,2023-06-09 11:26:02+00:00,0,2023-06-09,2023,6,9,11,xem video chỉ k thích thằng đại kkk,positive
C1hKP_HZi5I,UgyeY6u5t862g70ZvSR4AaABAg,@nguyensontv2181,sao toàn idoi ko vậy anh lâm,0,2023-06-09 11:22:17+00:00,2023-06-09 11:22:17+00:00,0,2023-06-09,2023,6,9,11,sao toa n idoi ko vâ y anh lâm,neutral
C1hKP_HZi5I,Ugznnl18QnRP4q743QV4AaABAg,@phuongdaoviet2705,Ko bỏ đc giây phút nào là kênh này nha,0,2023-06-09 10:35:34+00:00,2023-06-09 10:35:34+00:00,0,2023-06-09,2023,6,9,10,ko bỏ đc giây phút nào là kênh này nha,neutral
C1hKP_HZi5I,UgwBqwVUS90L1cJ1AsV4AaABAg,@HuynhQuang1603,em yeu trang,0,2023-06-09 10:26:10+00:00,2023-06-09 10:26:10+00:00,0,2023-06-09,2023,6,9,10,em yeu trang,positive
C1hKP_HZi5I,Ugw0LhVlk88mJo9mRI14AaABAg,@HuynhQuang1603,"hay qua anh oi, em fancung",0,2023-06-09 10:25:59+00:00,2023-06-09 10:25:59+00:00,0,2023-06-09,2023,6,9,10,hay qua anh oi em fancung,positive
C1hKP_HZi5I,UgzKtS5Izum5cNLVZih4AaABAg,@longmongga2584,Mời Nga sumo,0,2023-06-09 10:15:54+00:00,2023-06-09 10:15:54+00:00,0,2023-06-09,2023,6,9,10,mời nga sumo,neutral
C1hKP_HZi5I,UgzKJwYuVza2oAdBb4x4AaABAg,@lunong6817,Cố gắng lên a.e sắp đạt nút kim cương rồi,0,2023-06-09 09:51:23+00:00,2023-06-09 09:51:23+00:00,0,2023-06-09,2023,6,9,9,cố gắng lên a e sắp đạt nút kim cương rồi,positive
C1hKP_HZi5I,UgwyAbyWZ1rpq2PDY294AaABAg,@ND-86,86 chào team,0,2023-06-09 09:50:17+00:00,2023-06-09 09:50:17+00:00,0,2023-06-09,2023,6,9,9,86 chào team,neutral
C1hKP_HZi5I,UgzXxsMBfhrTLeozwGR4AaABAg,@tuyetnhihy1557,răng vĩ đâu r anh oi,0,2023-06-09 09:44:51+00:00,2023-06-09 09:44:51+00:00,0,2023-06-09,2023,6,9,9,răng vĩ đâu r anh oi,neutral
C1hKP_HZi5I,UgwWmYsB3U0cOUNcUVl4AaABAg,@quyenduong1849,"3TR lượt xem mà ko nổi 300k like sao chời , ae xem xong like mạnh tay để a Lâm làm tiếp tập 3 đi, xem bánh cuốn vc",43,2023-06-09 09:33:45+00:00,2023-06-09 09:33:45+00:00,0,2023-06-09,2023,6,9,9,3tr lượt xem mà ko nổi 300k like sao chời ae xem xong like mạnh tay để a lâm làm tiếp tập 3 đi xem bánh cuốn vc,positive
C1hKP_HZi5I,Ugx0WPjf19soiZzeOOR4AaABAg,@hoanglongphamcao9661,Làm thêm phần ba ik ạ,0,2023-06-09 09:19:49+00:00,2023-06-09 09:19:49+00:00,0,2023-06-09,2023,6,9,9,làm thêm phần ba ik ạ,neutral
C1hKP_HZi5I,UgzFK-SJA8H8I-CbkA54AaABAg,@damynghekhang,"Tập này cực kì cuốn luôn anh ạ, chúc anh Lâm và team sớm được 10tr subs anh nhé  🎉",21,2023-06-09 09:15:27+00:00,2023-06-09 09:15:27+00:00,1,2023-06-09,2023,6,9,9,tập này cực kì cuốn luôn anh ạ chúc anh lâm và team sớm được 10tr subs anh nhé,positive
C1hKP_HZi5I,UgyoUsZHTI1JYz31v_N4AaABAg,@huongtranvan6170,Cha nội Hào tếu vãi . Nhây bà cố luôn 😂,105,2023-06-09 07:53:32+00:00,2023-06-09 07:53:32+00:00,1,2023-06-09,2023,6,9,7,cha nội hào tếu vãi nhây bà cố luôn,neutral
C1hKP_HZi5I,UgzVC1j8Zx-fSrnc23F4AaABAg,@CleanupMowing,tuyệt vời 😍😍😍😍😍😍,2,2023-06-09 07:52:56+00:00,2023-06-09 07:52:56+00:00,0,2023-06-09,2023,6,9,7,tuyệt vời,positive
C1hKP_HZi5I,UgyNyuA7Go8JnDqjIVZ4AaABAg,@phungbaymb,"khách mời nhìn yếu ớt quá, ko chất lượng , mời toàn khách yếu ớt",0,2023-06-09 07:52:29+00:00,2023-06-09 07:52:29+00:00,0,2023-06-09,2023,6,9,7,khách mời nhìn yếu ớt quá ko chất lượng mời toàn khách yếu ớt,positive
C1hKP_HZi5I,UgwNvxNypI1TXper2jt4AaABAg,@aonam5876,Anh vỹ mất răng rùi à,0,2023-06-09 07:34:46+00:00,2023-06-09 07:34:46+00:00,0,2023-06-09,2023,6,9,7,anh vỹ mất răng rùi à,neutral
C1hKP_HZi5I,UgxGnerppkD2htaMR1N4AaABAg,@JohnDoeTheGhostMaster,Uầy!! Vỹ Sún trở lại! Hoặc Lại bị Sún!,0,2023-06-09 07:10:34+00:00,2023-06-09 07:10:34+00:00,1,2023-06-09,2023,6,9,7,uầy vỹ sún trở lại hoặc lại bị sún,neutral
C1hKP_HZi5I,UgyM4nb43m1rhHhq2T14AaABAg,@sonnguyenhoai5429,coi từ anh quốc qua,0,2023-06-09 07:08:37+00:00,2023-06-09 07:08:37+00:00,0,2023-06-09,2023,6,9,7,coi từ anh quốc qua,neutral
C1hKP_HZi5I,UgzeSq68bmGhYZgbmiJ4AaABAg,@vothithanhngan83vo16,Thương ông nhất,0,2023-06-09 07:07:51+00:00,2023-06-09 07:07:51+00:00,0,2023-06-09,2023,6,9,7,thương ông nhất,positive
C1hKP_HZi5I,Ugw411U8ntzqNsMUkMd4AaABAg,@nongduongthi-dc5wr,Em thấy đội ah quay phim nhưng không dám lại ☺️,0,2023-06-09 07:06:39+00:00,2023-06-09 07:06:39+00:00,1,2023-06-09,2023,6,9,7,em thấy đội ah quay phim nhưng không dám lại,neutral
C1hKP_HZi5I,Ugz7ml3V5Skpdhd84LR4AaABAg,@dongphimbachhop,Video nào của a Lâm cũng đều xem hết. Ước gì có dịp tham gia cùng mn❤,4,2023-06-09 06:35:10+00:00,2023-06-09 06:35:10+00:00,0,2023-06-09,2023,6,9,6,video nào của a lâm cũng đều xem hết ước gì có dịp tham gia cùng mn,neutral
C1hKP_HZi5I,UgyimNqaZzSlRC9MQsl4AaABAg,@tramy0192-y6h,Thử thách làm nhà bằng ống nước đi anh❤,0,2023-06-09 06:26:03+00:00,2023-06-09 06:26:03+00:00,0,2023-06-09,2023,6,9,6,thử thách làm nhà bằng ống nước đi anh,neutral
C1hKP_HZi5I,Ugz_cN_swF2hd1rwPst4AaABAg,@dumble428,Lc nhất tập này ăn hay v,0,2023-06-09 06:09:32+00:00,2023-06-09 06:09:32+00:00,0,2023-06-09,2023,6,9,6,lc nhất tập này ăn hay v,positive
C1hKP_HZi5I,UgyT85lavkq-Xhae-A54AaABAg,@Dax0987,"Ông quốc halo, bé Chúc sao r 😂",0,2023-06-09 05:53:29+00:00,2023-06-09 05:53:29+00:00,0,2023-06-09,2023,6,9,5,ông quốc halo bé chúc sao r,neutral
